Transaction ID,Date,Amount,Latitude,Longitude,User ID,Status,Merchant ID
93313425,2023-08-07,320.1638524739409,40.76890006609055,-73.93118310168585,7615170,Accepted,91020440
28783437,2023-08-15,283.4992380145758,40.56762215784874,-73.93813371561555,6317770,Accepted,97902496
96770886,2023-08-17,242.12405873359577,40.799591285698064,-73.95249825771873,9270219,Accepted,72028984
15214609,2023-08-07,490.7771500950988,40.55239465260493,-74.2017246116346,8417884,Accepted,31294730
41064026,2023-08-20,464.01239432419646,40.695545979335805,-73.76451406501887,9742271,Accepted,28417385
39957791,2023-08-02,326.09001522527507,40.850314041860315,-73.94395349194717,3090478,Accepted,86638369
61786515,2023-08-06,301.81197658251114,40.896784732080086,-73.77431578540254,6074220,Accepted,92030126
98914006,2023-08-24,253.43681810299918,40.58164304125453,-74.0223668606796,3619227,Accepted,91243845
29710903,2023-08-27,84.99403020352223,40.81365603795542,-73.99351702101822,6953128,Accepted,10857319
71418633,2023-08-29,79.2272031790061,40.62759161321855,-73.75841292286997,5166624,Declined,58893043
63564715,2023-08-17,287.42380245481127,40.65344358258137,-73.70092073211049,8634390,Accepted,67684166
72011211,2023-08-02,285.363220263963,40.68070125347362,-73.89514511234444,4088585,Declined,26857420
58686358,2023-08-25,126.55726745001095,40.7345184931383,-73.99784498349044,1274053,Accepted,77595214
19619919,2023-08-20,49.23175666908653,40.80831907405577,-73.96238706590734,8379164,Accepted,35299154
42868145,2023-08-18,477.06309591422183,40.84171039798792,-73.96977584835426,2542750,Accepted,57606317
69946053,2023-08-25,439.61675848422084,40.63566404598746,-74.12587918296765,5394992,Accepted,51667249
99253310,2023-08-11,297.6900766048017,40.533558293077405,-73.94850178598303,8142149,Accepted,69085187
13511271,2023-08-05,359.91402238016923,40.7482291036574,-73.93919899453229,6517144,Accepted,36729027
21647218,2023-08-17,247.53850178446115,40.87880572544818,-73.77742061879785,2107107,Accepted,73894917
21226322,2023-08-05,458.977809571533,40.894915758367866,-73.85683373776341,2065454,Accepted,45170937
86660427,2023-08-10,375.10709161627835,40.515898258405855,-73.73214160971857,1047449,Accepted,78446609
69725833,2023-08-27,130.92335396847244,40.74592380528838,-73.94767790642611,5410284,Accepted,44096987
41921877,2023-08-17,92.58037654901347,40.71118626905113,-73.94295404642072,4813268,Accepted,97155174
16275210,2023-08-28,71.71769450392999,40.57198885980247,-73.95263910168893,6770481,Accepted,63645550
55879748,2023-08-14,118.03020310739608,40.66657901009735,-73.89334768810227,2337423,Accepted,46745957
13565067,2023-08-26,346.11762414885123,40.81711494824809,-74.00925898249014,5257033,Accepted,65122923
53307460,2023-08-22,64.8874105589488,40.767594066037915,-73.73274880513279,4587192,Accepted,30360529
40108609,2023-08-08,280.75958019710555,40.72785450086867,-73.86166866541525,4205571,Accepted,48050639
46830627,2023-08-18,195.68499207163669,40.62032538418322,-74.0305267864029,9215563,Accepted,27919275
53968139,2023-08-23,84.88218384652116,40.6073473192752,-74.20992670912678,8676826,Accepted,53683826
12520496,2023-08-17,291.3386907822542,40.7821033156876,-73.89332581575884,3526933,Accepted,86638369
27244377,2023-08-06,343.74428464922875,40.64883220895257,-73.74121201540409,2563635,Accepted,61614477
53137253,2023-08-21,59.39869389620893,40.552532509674094,-74.08318394443704,6770481,Accepted,63645550
29261486,2023-08-03,359.4592511462807,40.56477583521813,-74.04545311750215,5257033,Accepted,65122923
38724459,2023-08-27,62.039668190883674,40.69112076178985,-73.87574458579833,6156593,Accepted,72834438
31482958,2023-08-04,313.13201669935495,40.807741954181914,-73.82756205479072,9640334,Accepted,56934329
44600453,2023-08-17,148.86400741606147,40.50287469888944,-74.1405275261739,8829985,Accepted,47677888
48309079,2023-08-31,27.95408784990717,40.73997154225252,-73.91389895982617,1618281,Accepted,77826839
37621135,2023-08-02,24.061987745986304,40.639643915495455,-73.88978876389282,9031087,Accepted,36747671
58673903,2023-08-02,69.47172770326422,40.82012421937531,-73.95328431731814,4995632,Accepted,21034278
75150003,2023-08-22,393.55521672883305,40.586384416048936,-74.22394659853545,2425692,Accepted,59101662
25980497,2023-08-26,368.98581595746816,40.7470819981453,-73.88178192399407,9174911,Accepted,99897907
95798646,2023-08-14,379.16869454909926,40.82403058391572,-73.81284626341953,6327797,Accepted,61614477
41974236,2023-08-12,70.69022214518361,40.66676688528796,-73.84989455491215,9640334,Accepted,56934329
15807225,2023-08-12,24.721587253915697,40.638173304840755,-73.93278794120818,9774638,Accepted,45424527
31624240,2023-08-13,100.42589994335559,40.685745200247645,-73.74785950472463,4495519,Accepted,58503148
34839824,2023-08-30,378.1168578322875,40.845141528941596,-73.98730155876518,9526880,Accepted,12527850
39295036,2023-08-09,71.38107885236013,40.788406283019974,-73.92690630308077,2102206,Accepted,43776586
33632275,2023-08-24,28.82432808152206,40.87480033745938,-73.83771146434005,8694577,Accepted,86479511
46253995,2023-08-14,380.5133050168727,40.69808553161107,-73.92004158283973,9703767,Accepted,60872322
19518169,2023-08-24,49.87554844871982,40.67081616445108,-73.90100939263031,3551594,Accepted,88033467
26992541,2023-08-23,190.75358859988853,40.85596032402347,-73.86336933538414,3248818,Accepted,84952715
76239409,2023-08-06,300.72230500216386,40.73929279733372,-73.98738121953643,3663961,Accepted,41168625
10538907,2023-08-13,377.21319953549386,40.666166205517094,-73.99661951696068,6283599,Accepted,36729027
74018672,2023-08-19,248.79095730002305,40.877511479879566,-73.79881605856612,4886049,Accepted,66495659
96861942,2023-08-06,484.723320187562,40.66690022993924,-74.02089380616243,4913651,Accepted,12359459
12123031,2023-08-28,403.9062034673776,40.888637524552344,-73.88408327536162,1556209,Declined,95333286
87563254,2023-08-27,345.05467691649756,40.74243721658737,-74.00582805377805,1200049,Accepted,46946684
51104181,2023-08-03,373.5433820115704,40.727112361975,-73.90749462052666,4634553,Accepted,40737707
58804080,2023-08-24,489.038384802459,40.61140863851093,-73.80310698072485,1609265,Accepted,90062858
42137380,2023-08-15,233.13834068550528,40.703046337399265,-74.00288548884667,6528929,Accepted,75791680
83418472,2023-08-17,109.40835959411342,40.73336032300296,-73.99361137411776,7165367,Accepted,34056326
39009219,2023-08-16,285.11031535038325,40.85965705316881,-73.88448133897441,7963443,Accepted,17881374
85224914,2023-08-22,117.48870561688685,40.84298020011912,-73.9050064901514,3090478,Accepted,86638369
10371102,2023-08-13,498.68147363764575,40.751692973653455,-74.00995515945063,4886049,Accepted,66495659
31878098,2023-08-14,360.50787319586254,40.839792627512395,-73.91446867318264,2980961,Accepted,87218285
81636049,2023-08-12,95.66259584065105,40.660484929735894,-73.86605648600596,9472637,Accepted,38711008
95059815,2023-08-08,469.3036031047364,40.76993845893746,-73.95100683214876,8489117,Accepted,55194391
60677373,2023-08-22,346.8100142417909,40.64879013639574,-74.00492059192781,7966981,Accepted,16334733
89160029,2023-08-31,227.0528451039303,40.67633808731076,-73.94574561170688,8676826,Accepted,53683826
27088608,2023-08-07,333.6350568469004,40.83744029622943,-74.00367981926118,5784191,Accepted,20777775
49835818,2023-08-30,215.86680781797548,40.53627750782775,-73.83919153242229,1885563,Accepted,53600173
23979018,2023-08-27,381.6737730055326,40.81282092723506,-73.91777760633681,6163644,Accepted,93389190
61711016,2023-08-06,84.1690799505836,40.76767656574713,-73.77284762498246,1074518,Accepted,95454173
45976294,2023-08-30,99.94308148083883,40.777051358815754,-73.96319506878068,7725153,Accepted,52228135
11957375,2023-08-13,80.73200583309827,40.60971838216779,-74.03766333709996,5875371,Accepted,48319387
93279883,2023-08-10,350.40268608556715,40.82348670988813,-73.9507633794256,4140650,Accepted,45191658
23653529,2023-08-08,19.486513556707358,40.73140495865085,-73.95725129277207,3287505,Accepted,52228135
41394834,2023-08-04,351.08731546660835,40.51406457163607,-73.78015266211952,7834445,Accepted,54438644
38709310,2023-08-06,173.44548129234522,40.68591970995207,-73.81667131146898,8694577,Accepted,86479511
78746289,2023-08-08,332.6144884017269,40.54214572768754,-74.153740568631,2846506,Accepted,53270119
23588434,2023-08-13,105.48805084696438,40.887389211818885,-73.82411243863639,1379058,Accepted,16316075
79671618,2023-08-12,250.6063676949249,40.538432247998536,-73.94437350353455,7981860,Accepted,94578508
52555041,2023-08-18,383.9179512067227,40.8213815239073,-73.91338435715353,2039514,Accepted,34319166
43727231,2023-08-03,346.06936692028916,40.70386330276001,-73.94679076156973,4806250,Accepted,30735716
98747712,2023-08-30,178.03702318529798,40.66301347139059,-74.00284854794491,5359864,Accepted,88691882
22922710,2023-08-29,313.74777821474623,40.69492262748965,-73.9048838719075,8417031,Accepted,72167296
52928889,2023-08-06,22.346778741943904,40.71751494169971,-74.02005255277716,3518695,Accepted,27907180
66825326,2023-08-02,210.12876903679637,40.70894337907583,-73.911087395619,9703767,Accepted,59621692
50471524,2023-08-31,215.19183541706582,40.58718265889048,-73.93159059224246,4622293,Accepted,66861809
66244345,2023-08-12,88.05261164288827,40.70832943494293,-73.84880468866152,2511731,Accepted,46946684
81424258,2023-08-13,147.18577434557838,40.796610550890286,-73.92783733232622,1171993,Accepted,48050639
17790636,2023-08-14,285.9302505496791,40.71833264588055,-73.76555828835473,5383879,Accepted,36643480
87151339,2023-08-22,399.80965834274804,40.63979115911048,-73.76138390923823,8469540,Accepted,74089708
45414026,2023-08-15,474.7993992570309,40.842540249640365,-73.97671945397461,1896997,Accepted,30561641
67038204,2023-08-09,180.88585943984035,40.86998385467956,-73.76983085615169,3475192,Accepted,63406150
63739213,2023-08-12,434.9994117057351,40.655288901505706,-73.76934914815266,3744067,Accepted,89536705
45583951,2023-08-28,255.4651640537705,40.70594195839551,-73.8260486898925,5597035,Accepted,34709936
18715908,2023-08-12,421.0454677143805,40.85679714178761,-73.91318406715132,4452854,Accepted,21835705
84557631,2023-08-22,340.16558670650693,40.522629247545275,-74.18701648966133,7007382,Accepted,97611566
92952341,2023-08-26,231.57716415220494,40.73242595435682,-73.92246810967887,4546584,Accepted,54297882
45430924,2023-08-07,15.547403909918767,40.59285856610726,-74.04565125695638,5809310,Accepted,41753129
39071289,2023-08-07,220.81876259017133,40.8116917974071,-73.90141098052419,1691906,Accepted,39652964
60704670,2023-08-22,422.43630600496937,40.80347592689284,-73.93010793193751,6926798,Accepted,12235889
41811024,2023-08-10,172.14681475230103,40.83298004284764,-73.97466449120924,6863000,Accepted,85437420
36351673,2023-08-12,412.1970934224613,40.7889234675846,-73.74946759343622,2175067,Accepted,59101662
59879799,2023-08-28,442.0406644862613,40.59487151461524,-73.86631428426958,3466820,Accepted,56649306
48034480,2023-08-08,122.05874266659774,40.78720129655187,-73.94012443610386,2854063,Accepted,36643480
50125684,2023-08-23,411.9175212766829,40.59854607640528,-73.74784660515988,2511731,Accepted,46946684
70579913,2023-08-25,250.44230461230407,40.75431625121503,-73.9908188900688,3248818,Declined,84952715
95464923,2023-08-22,283.50967754553653,40.82114109426306,-73.81020507829966,8187994,Accepted,28211047
48762855,2023-08-13,6.1432500478802,40.78319917911141,-73.96703187445503,3122288,Accepted,39540779
54642146,2023-08-04,158.97492422661676,40.618207618492676,-74.24803833998804,2097340,Accepted,81864733
15447168,2023-08-28,249.517012225344,40.839083642945276,-74.00394830654726,9765468,Accepted,98136868
20515832,2023-08-13,73.95864890183358,40.783693814736985,-73.91768324688461,6543396,Accepted,31709452
56014127,2023-08-09,359.2761329297716,40.61606352541582,-73.89975953604734,6306108,Accepted,58781423
62272872,2023-08-31,274.29390648908605,40.642521969086644,-73.94914355851144,6186483,Accepted,62814847
41656439,2023-08-25,194.59515584193494,40.877142651652136,-73.79727774848452,1335672,Accepted,77595214
24817062,2023-08-21,392.7707962703702,40.73190633829813,-74.0330462658984,4213947,Accepted,98195300
95869835,2023-08-18,75.06826572665095,40.553842788636125,-74.08580120712624,5784191,Accepted,20777775
37390392,2023-08-12,442.21492361493546,40.789869818856815,-74.01759434030598,1348733,Accepted,95850128
87912823,2023-08-16,235.0789861759368,40.7544916044837,-73.99011368651327,7904952,Accepted,97832685
83711252,2023-08-11,86.61199373013204,40.711959155338974,-73.92492725679082,8275403,Accepted,73734620
94870637,2023-08-23,440.3550853685129,40.58633665314822,-74.1774755132239,5507563,Accepted,57676968
32978721,2023-08-16,490.44130927457417,40.76292191708505,-73.81665910033561,8647736,Accepted,10694309
68105438,2023-08-14,24.887304763658896,40.73878169415891,-74.031155829723,1074518,Accepted,95454173
25711166,2023-08-27,381.8308746051479,40.746737092166846,-73.91079120297826,4003001,Accepted,53409178
90315978,2023-08-13,69.22693185222299,40.55284025491157,-74.19761284144118,7371360,Accepted,97832685
39279032,2023-08-12,82.91173713470221,40.70134498733103,-73.97677821834118,2884755,Accepted,29898499
74497239,2023-08-26,194.37919591179903,40.65097432344728,-73.70812305216865,7963443,Accepted,17881374
69009027,2023-08-21,456.48010425141416,40.623957384221676,-74.24106879273214,6788802,Accepted,73734620
58575558,2023-08-22,369.1335890730195,40.6048624009468,-73.8958891146271,7718848,Accepted,67594768
23842897,2023-08-26,15.153663081536497,40.5906031756024,-74.00667002499527,6074220,Accepted,92030126
94077445,2023-08-21,189.45412230304822,40.67692686873143,-73.95089107625843,5135760,Accepted,42359331
81964505,2023-08-21,283.91981912319716,40.837471687195965,-73.93374082120803,9982554,Accepted,70094510
64246283,2023-08-06,252.81123970043947,40.52602489656693,-73.74048964135513,2967592,Accepted,65122923
47469417,2023-08-19,91.15576366298477,40.533901329113704,-73.85556972138447,7165367,Accepted,34056326
75889374,2023-08-04,322.189964892002,40.78196338232669,-73.912525748864,8867201,Accepted,87778694
85022811,2023-08-28,342.44208527513973,40.66974551833554,-73.90635261370547,1484100,Accepted,66665174
49772467,2023-08-11,462.5146617261146,40.823858506306195,-74.00882586263175,5064029,Accepted,88446283
19123957,2023-08-18,256.17559821060854,40.82318171714763,-73.92015676108817,4991875,Accepted,19589679
48944113,2023-08-09,330.4201394144353,40.577543160684044,-74.08964293178894,6327797,Accepted,61614477
14638538,2023-08-16,121.90741284279925,40.86215595928556,-73.853537163306,5241932,Accepted,34709936
63941729,2023-08-17,127.45889529509274,40.54794161154258,-73.75963669008674,2097340,Accepted,81864733
72273265,2023-08-20,54.65175477137989,40.87506583365242,-73.96963215504869,2123332,Accepted,15110882
31305065,2023-08-12,47.985112923894626,40.631864971832385,-73.87348459020463,9215563,Accepted,27919275
90633295,2023-08-03,360.77100170879515,40.84789412166959,-73.90683009048982,9569227,Accepted,84350660
69345634,2023-08-18,30.370881115274493,40.58002369215104,-74.16873613269043,6317770,Declined,97902496
82620660,2023-08-27,457.0940821593145,40.49913942876001,-74.11074195393002,1744635,Accepted,63712708
57033538,2023-08-31,174.73877999134223,40.6158359149552,-74.04501257441014,3362966,Accepted,63222245
79887418,2023-08-03,127.0197617362244,40.57160441194563,-74.18620146243336,5496887,Accepted,75791680
14454441,2023-08-10,94.70527492306059,40.650083806550754,-73.89689490547632,1209886,Accepted,48595256
33574419,2023-08-18,5.12724288400681,40.64798780919377,-73.81643144873185,2609814,Accepted,53379431
12993168,2023-08-31,211.84700284358252,40.83193484835558,-73.9059371850363,1158856,Accepted,41916109
67228853,2023-08-12,135.998287418525,40.683592494725204,-73.90936090511644,2808730,Accepted,35489761
99771397,2023-08-16,268.0468243392416,40.73455374474285,-73.85992323747871,7130357,Accepted,16334733
55528564,2023-08-15,251.13016019478823,40.66113080415155,-73.98698752451429,1911047,Accepted,85798358
77667553,2023-08-15,408.8368817965607,40.5783341592681,-74.00372387809578,8936625,Accepted,79638096
29285050,2023-08-05,139.1881410162775,40.664125843013956,-74.01797217570775,6425760,Declined,63039198
85595664,2023-08-28,46.58546987811318,40.65674447819455,-73.90642687548961,9928662,Accepted,92665739
21416427,2023-08-18,117.69860623715309,40.81342823781967,-73.9462582069359,1113798,Accepted,71849166
99523406,2023-08-14,255.04450332891022,40.841552399039955,-74.0195851773706,1892332,Accepted,98136868
95676951,2023-08-06,445.95206041696974,40.81588141582529,-73.91884058602365,8329264,Declined,35489761
99625276,2023-08-15,470.44687348919126,40.72575422563807,-73.87162430666717,7444627,Accepted,80310302
11973335,2023-08-26,183.17865780280823,40.608514991080355,-74.2075763081518,3715432,Accepted,58325340
61074465,2023-08-03,241.13659243151926,40.80367745387169,-73.93518152441496,4460118,Accepted,50851427
83431898,2023-08-31,118.31318983893517,40.718375752387125,-73.92878160299468,5039394,Accepted,81594087
20387851,2023-08-19,432.2695592857672,40.61846012072016,-73.9755486138877,1366567,Accepted,45509802
95631124,2023-08-02,244.4803400560606,40.79252800211468,-74.00979058722295,1967909,Accepted,18689117
30213133,2023-08-19,296.0768367889173,40.64702182877003,-73.82609655182654,5064029,Accepted,88446283
33275655,2023-08-24,103.23589431994884,40.73645429122032,-73.91661287798199,3674561,Accepted,13618120
15758838,2023-08-23,449.9592575389303,40.796624637295324,-73.92138461122022,7963443,Accepted,17881374
14825315,2023-08-08,183.62579464487212,40.602657647721514,-73.84051227735561,2643136,Accepted,60872322
97864844,2023-08-11,340.29619678004775,40.84301683237517,-74.00164427461462,8675431,Accepted,72028984
63410908,2023-08-21,422.9224257714434,40.59528261632157,-73.93487021087753,1276051,Declined,35874709
37063263,2023-08-30,159.05102310238442,40.86719006147423,-73.92537778946689,8528186,Accepted,78369003
75570138,2023-08-04,279.7817717148541,40.83170640874846,-73.89780809721512,2212581,Accepted,16390441
86882510,2023-08-02,418.58306567815293,40.633861358160225,-73.779491875752,3551594,Accepted,88033467
46981564,2023-08-12,18.881747025808288,40.69545384309246,-73.93962135664552,9523098,Accepted,10316526
66756575,2023-08-26,387.8020645955888,40.82724602837073,-73.99108098385837,6335272,Accepted,37167300
16288822,2023-08-12,133.61841304418948,40.66063717893138,-73.94911384873812,3141913,Accepted,14664612
80417278,2023-08-14,362.3890672121003,40.58604493251023,-73.82533550267608,1872263,Accepted,63039198
71884884,2023-08-17,368.7934462540295,40.663175092702915,-73.91780026716279,9765468,Declined,98136868
45813025,2023-08-26,412.32526773388264,40.86529542349534,-73.87809450185406,1042506,Accepted,28070354
10082944,2023-08-28,264.14019424762336,40.59529702574099,-73.84393356550932,6599342,Accepted,62026757
95828261,2023-08-07,106.52920088502805,40.52709380610645,-73.86798774956198,9850814,Accepted,71358950
93048544,2023-08-26,316.86113615697764,40.76065739914904,-73.90741440774119,3008978,Accepted,90613507
48075562,2023-08-20,219.85544986714217,40.847750031310355,-73.84806486051492,3292657,Accepted,22257282
97774547,2023-08-12,405.81792957374336,40.588757607286475,-74.04185018161404,2924149,Accepted,27222464
23543141,2023-08-13,75.90760642444333,40.71473703065023,-73.96976766368847,5966962,Accepted,22651911
20550402,2023-08-12,216.56448678610903,40.70993879929959,-73.836894910515,7383767,Accepted,97832685
37659547,2023-08-28,163.10626799703093,40.77177197903104,-74.00157628768766,6738107,Accepted,84011682
14713757,2023-08-03,137.503952164618,40.889666797309076,-73.76911363834283,5809310,Accepted,41753129
29917496,2023-08-03,99.16231921133456,40.85411946161513,-73.77076722954392,4813268,Accepted,97155174
77341807,2023-08-13,56.73159530139364,40.668537125083766,-73.94693736555537,5410284,Accepted,44096987
28021968,2023-08-05,428.86480294832165,40.59645858336139,-74.19018346568654,8507639,Accepted,92170957
29972392,2023-08-15,395.0240222674215,40.703892925053474,-73.9120199284693,8610127,Accepted,12546982
57962672,2023-08-27,106.14425190688331,40.81545135986624,-73.8424014668306,3266339,Accepted,49719821
15181180,2023-08-15,75.4352801499315,40.80713007397128,-73.91203752790553,5166624,Accepted,58893043
45437289,2023-08-31,321.2556547951665,40.82601448092992,-73.88361252544922,9765468,Accepted,98136868
22166526,2023-08-05,208.10509123847754,40.84676519135784,-73.9301655249313,7383767,Accepted,97832685
63102461,2023-08-24,33.83211468212377,40.76140238482114,-73.9419103043502,7834445,Accepted,54438644
15029869,2023-08-16,150.74291000048927,40.79862821572727,-73.79600855789754,8675431,Accepted,72028984
72209067,2023-08-28,129.79941213881278,40.68634821732504,-73.77137907249676,1297764,Accepted,99897907
41816560,2023-08-22,346.89445360496234,40.72821356970646,-73.98826632321196,7167662,Accepted,59949685
21837765,2023-08-19,285.6710752520912,40.71728305801675,-73.71274846253762,5651353,Accepted,52697606
76974312,2023-08-02,79.98737324675247,40.89133109842658,-73.86091460746762,3300781,Accepted,56934329
70232503,2023-08-02,447.62127612752494,40.602852348051485,-74.03664069676941,7285525,Accepted,72167296
54995908,2023-08-04,343.9883248194677,40.69561763622544,-73.96429033765757,5733529,Declined,37176769
60537621,2023-08-28,72.58853720756365,40.54447191395968,-73.75866588447677,2079001,Accepted,51994139
53445468,2023-08-19,106.61811563494535,40.569514276216,-74.17930505771109,7383767,Accepted,97832685
95991577,2023-08-31,68.5483300487501,40.631699156097355,-74.15973464743871,7515031,Accepted,59929316
33263360,2023-08-18,425.5667734931947,40.843745927983136,-73.92714242529718,3729102,Declined,73070771
36174195,2023-08-11,88.42231976895127,40.72310914104571,-73.71778799820852,3141913,Declined,14664612
31525787,2023-08-26,483.8600994763973,40.597048712755004,-73.72949392211785,2103800,Accepted,53599065
78753011,2023-08-03,213.84815546619308,40.611618947892936,-73.93098625066365,8501406,Accepted,37101863
40322818,2023-08-03,211.83480152468337,40.85039177973377,-73.9607470792914,6003482,Accepted,79725815
87023408,2023-08-06,311.59190522441344,40.72361752598726,-74.00459531485066,2015580,Accepted,36850392
11688182,2023-08-17,392.563929986947,40.71546856232117,-73.8633969942658,1891693,Accepted,80310302
44191596,2023-08-04,203.33421977527408,40.83707735172631,-73.89302229251632,9938803,Accepted,29838660
57376781,2023-08-22,83.09082103395633,40.84563367486387,-73.84147225299553,9415312,Accepted,43776586
21978431,2023-08-19,205.52832260507606,40.87776657796572,-73.88842785955262,1550042,Accepted,32923695
16583108,2023-08-11,370.28621915269457,40.79062663909043,-73.94183604966749,3674561,Accepted,53599065
81445987,2023-08-10,484.72462606025357,40.76576494797337,-73.71127979688876,6003482,Accepted,79725815
67999990,2023-08-22,170.60295462571182,40.885440010270926,-73.79875657128473,2015580,Accepted,36850392
80212272,2023-08-27,125.25130366178438,40.667927583517155,-73.92836216095895,6909830,Accepted,63645550
88147068,2023-08-02,453.23030500078664,40.82319010205122,-73.91237098581666,1479214,Accepted,13557031
11073055,2023-08-08,148.84323977926178,40.65751213795152,-73.98583758178907,7165367,Accepted,34056326
34874634,2023-08-25,325.73599432776507,40.594619637347755,-74.15980350288226,3397903,Accepted,98195300
84898899,2023-08-11,336.9178184539848,40.74093285563027,-73.9719294540309,5310293,Declined,49769647
92474474,2023-08-12,495.2846825465347,40.80016754424151,-73.90825364012386,9626115,Accepted,73496837
89319648,2023-08-10,221.233268387813,40.6132635007865,-74.0070572079115,5809310,Accepted,41753129
61240062,2023-08-12,211.03312308614426,40.87621767935582,-74.01310400514537,7226186,Accepted,84350660
91646602,2023-08-12,321.98023606880594,40.81306040839954,-73.93603758635925,6909830,Accepted,63645550
78737192,2023-08-08,44.09183807245284,40.86110768433765,-73.99542307714017,8638194,Accepted,71034606
91397378,2023-08-21,286.7989503438958,40.73284455470642,-73.9708908089361,5006995,Accepted,11173506
92964164,2023-08-25,489.78110546753703,40.64922156485213,-74.07614921400983,8501406,Accepted,37101863
32376944,2023-08-09,453.5696585419018,40.860290302997356,-73.76859928825503,3362966,Accepted,63222245
41508874,2023-08-22,272.86578183192387,40.57106541107881,-73.99901672882704,4622293,Accepted,66861809
39690035,2023-08-28,184.54540774658352,40.54309867163433,-74.11000736781001,7250319,Accepted,23825890
23172255,2023-08-29,96.8234047093499,40.5855235631984,-73.93171347705454,9703767,Accepted,60872322
54741181,2023-08-26,285.8941584106231,40.70222895843524,-74.0260273252035,5272891,Accepted,27907180
18565111,2023-08-25,355.756590376158,40.79445427422783,-73.91245579985517,2808730,Accepted,35489761
31770278,2023-08-21,422.24218601788857,40.67556949276279,-73.84923049853975,9573758,Accepted,10553674
52075656,2023-08-21,140.40670119989173,40.804635996891484,-73.86296960161073,3663961,Accepted,41168625
34984366,2023-08-20,489.7072292019327,40.70469838532222,-74.00234440752567,3715432,Accepted,58325340
29074597,2023-08-14,173.24785672154684,40.76371112504602,-73.75075245329664,4710621,Accepted,79191829
14221240,2023-08-21,440.46147642813156,40.811535705425925,-73.92578730534517,4063928,Accepted,41881887
56372484,2023-08-31,377.91274341902374,40.69159420864039,-73.7767439755836,9348481,Accepted,66611175
83586558,2023-08-19,221.57410381597714,40.82936457151194,-73.99009301547643,3221762,Accepted,34904948
79751707,2023-08-13,155.10953097225197,40.61561751530905,-73.89561208542445,2479004,Accepted,40737707
63143817,2023-08-25,398.71831489681443,40.717329305503064,-73.7132893037335,6283599,Declined,36729027
89571672,2023-08-27,478.0861448825776,40.90785420428009,-73.81431291160634,5627425,Accepted,26374810
31191130,2023-08-04,40.188652488561736,40.7292644249587,-73.97456415480262,6021502,Accepted,80279184
90205074,2023-08-10,483.9275521075963,40.765416784997576,-73.97433051788039,1379058,Accepted,16316075
24813713,2023-08-11,438.4217104855769,40.854946792333095,-73.79613583862486,2337423,Accepted,46745957
76644552,2023-08-06,366.48541190134574,40.79229821676859,-73.99931149543224,2107107,Accepted,73894917
59183109,2023-08-26,280.68401864173427,40.57446183621174,-74.15577118481973,9526880,Accepted,12527850
48233724,2023-08-26,424.0928850771767,40.540386944769686,-74.05880993837765,9435391,Accepted,36850392
69396345,2023-08-08,145.772567562821,40.841172500166536,-74.01029080301726,8662417,Accepted,34056326
96795122,2023-08-23,30.55352858072987,40.628474303533764,-73.95368959724503,1550042,Accepted,32923695
28735605,2023-08-30,355.7309534592186,40.85933560099291,-73.8028028987436,9829778,Accepted,51703784
68957077,2023-08-03,248.87901325119898,40.87016190151048,-73.97949003602527,4913651,Accepted,12359459
46681234,2023-08-19,321.68021289574443,40.80921236629007,-73.78253354060483,4213947,Accepted,98195300
85510571,2023-08-26,179.95847357626226,40.565412499346834,-73.7443564707598,2588216,Declined,60872322
91818581,2023-08-31,384.5199570381542,40.55850200259041,-74.16715705498686,9031087,Accepted,36747671
24713360,2023-08-19,277.61257195176125,40.677870387067905,-73.97309195548443,8446865,Accepted,97663378
40511930,2023-08-11,445.2996835061905,40.823473585221514,-73.92657623631915,8536977,Accepted,81572607
90502816,2023-08-09,36.79668033709095,40.79229752671898,-73.92080390401301,6650170,Accepted,71552693
21865013,2023-08-10,93.22805731272167,40.68798629169004,-73.85787328416782,8287714,Accepted,97494087
54017395,2023-08-09,183.59373431622603,40.75099721556397,-74.02023529146146,4667657,Declined,12359459
85638045,2023-08-03,234.55825550470388,40.64041606432663,-73.92161251512258,7280228,Accepted,66665174
74829490,2023-08-10,300.83010366620465,40.62198391524367,-73.84307630074217,9742197,Accepted,19477636
53035610,2023-08-07,286.4899520397467,40.52855841593276,-74.12633070329399,4654796,Accepted,56623126
43399160,2023-08-29,128.94470820166038,40.61960337233477,-73.95394331083466,7583960,Accepted,45170937
73315445,2023-08-07,317.533909034897,40.77515383028922,-73.96473098219286,9472637,Accepted,38711008
93164221,2023-08-05,44.12839095526608,40.84031584734036,-73.86512599209915,2542750,Accepted,57606317
56675008,2023-08-05,403.71746126897165,40.69375676799471,-74.02513189970745,9762739,Accepted,66407269
11381654,2023-08-08,130.1556471841563,40.52841133931667,-73.73988872199999,3833491,Accepted,97351378
90820279,2023-08-25,342.2465878547737,40.804328433550864,-73.88970316190704,6846037,Accepted,97022239
75046392,2023-08-26,51.045846727567195,40.59634545445574,-74.02293162046786,3284830,Accepted,94630678
47486260,2023-08-26,34.451655135370984,40.707126623991485,-73.85281320826638,3392203,Accepted,73070771
33283806,2023-08-08,184.93128697994243,40.747524470549955,-73.84133901573043,8543072,Accepted,97832685
43524024,2023-08-06,400.044460601666,40.62576750190387,-74.04000691009063,5086521,Accepted,63039198
93664171,2023-08-06,133.96785824762685,40.60032610797721,-73.8665251188849,5496887,Accepted,75791680
